natCu(p,x)63Zn				
				
Energy	sigma	Phys. yield	Phys. yield	1 h irrad.
99.9	6.80	2.03E+04	5.48E+02	1.23E+04
100.0	6.80	2.03E+04	5.48E+02	1.23E+04





































				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
