natCu(p,x)58Co				
				
Energy	sigma	Phys. yield	Phys. yield	1 h irrad.
296.0	39.45	8.14E+01	2.20E+00	8.14E+01
297.0	39.41	8.19E+01	2.21E+00	8.18E+01
298.0	39.38	8.23E+01	2.22E+00	8.22E+01
299.0	39.35	8.27E+01	2.23E+00	8.27E+01
300.0	39.32	8.31E+01	2.25E+00	8.31E+01
301.0	39.28	8.35E+01	2.26E+00	8.35E+01
302.0	39.25	8.39E+01	2.27E+00	8.39E+01
303.0	39.22	8.43E+01	2.28E+00	8.43E+01
304.0	39.19	8.47E+01	2.29E+00	8.47E+01
305.0	39.16	8.51E+01	2.30E+00	8.51E+01
306.0	39.13	8.55E+01	2.31E+00	8.55E+01
307.0	39.10	8.60E+01	2.32E+00	8.59E+01
308.0	39.06	8.64E+01	2.33E+00	8.64E+01
309.0	39.03	8.68E+01	2.35E+00	8.68E+01
310.0	39.00	8.72E+01	2.36E+00	8.72E+01
311.0	38.97	8.76E+01	2.37E+00	8.76E+01
312.0	38.94	8.80E+01	2.38E+00	8.80E+01
313.0	38.91	8.84E+01	2.39E+00	8.84E+01
314.0	38.88	8.89E+01	2.40E+00	8.88E+01
315.0	38.85	8.93E+01	2.41E+00	8.93E+01
316.0	38.82	8.97E+01	2.42E+00	8.97E+01
317.0	38.80	9.01E+01	2.44E+00	9.01E+01
318.0	38.77	9.05E+01	2.45E+00	9.05E+01
319.0	38.74	9.09E+01	2.46E+00	9.09E+01
320.0	38.71	9.14E+01	2.47E+00	9.13E+01
321.0	38.68	9.18E+01	2.48E+00	9.17E+01
322.0	38.65	9.22E+01	2.49E+00	9.22E+01
323.0	38.62	9.26E+01	2.50E+00	9.26E+01
324.0	38.60	9.30E+01	2.51E+00	9.30E+01
325.0	38.57	9.34E+01	2.53E+00	9.34E+01
326.0	38.54	9.39E+01	2.54E+00	9.38E+01
327.0	38.51	9.43E+01	2.55E+00	9.43E+01
328.0	38.48	9.47E+01	2.56E+00	9.47E+01
329.0	38.46	9.51E+01	2.57E+00	9.51E+01
330.0	38.43	9.55E+01	2.58E+00	9.55E+01
331.0	38.40	9.60E+01	2.59E+00	9.59E+01
332.0	38.38	9.64E+01	2.60E+00	9.64E+01
333.0	38.35	9.68E+01	2.62E+00	9.68E+01
334.0	38.32	9.72E+01	2.63E+00	9.72E+01
335.0	38.30	9.76E+01	2.64E+00	9.76E+01
336.0	38.27	9.81E+01	2.65E+00	9.80E+01
337.0	38.24	9.85E+01	2.66E+00	9.85E+01
338.0	38.22	9.89E+01	2.67E+00	9.89E+01
339.0	38.19	9.93E+01	2.68E+00	9.93E+01
340.0	38.17	9.98E+01	2.70E+00	9.97E+01
341.0	38.14	1.00E+02	2.71E+00	1.00E+02
342.0	38.12	1.01E+02	2.72E+00	1.01E+02
343.0	38.09	1.01E+02	2.73E+00	1.01E+02
344.0	38.07	1.01E+02	2.74E+00	1.01E+02
345.0	38.04	1.02E+02	2.75E+00	1.02E+02
346.0	38.02	1.02E+02	2.77E+00	1.02E+02
347.0	37.99	1.03E+02	2.78E+00	1.03E+02
348.0	37.97	1.03E+02	2.79E+00	1.03E+02
349.0	37.94	1.04E+02	2.80E+00	1.04E+02
350.0	37.92	1.04E+02	2.81E+00	1.04E+02
351.0	37.89	1.04E+02	2.82E+00	1.04E+02
352.0	37.87	1.05E+02	2.83E+00	1.05E+02
353.0	37.85	1.05E+02	2.85E+00	1.05E+02
354.0	37.82	1.06E+02	2.86E+00	1.06E+02
355.0	37.80	1.06E+02	2.87E+00	1.06E+02
356.0	37.77	1.07E+02	2.88E+00	1.07E+02
357.0	37.75	1.07E+02	2.89E+00	1.07E+02
358.0	37.73	1.07E+02	2.90E+00	1.07E+02
359.0	37.70	1.08E+02	2.92E+00	1.08E+02
360.0	37.68	1.08E+02	2.93E+00	1.08E+02
361.0	37.66	1.09E+02	2.94E+00	1.09E+02
362.0	37.64	1.09E+02	2.95E+00	1.09E+02
363.0	37.61	1.10E+02	2.96E+00	1.10E+02
364.0	37.59	1.10E+02	2.97E+00	1.10E+02
365.0	37.57	1.10E+02	2.99E+00	1.10E+02
366.0	37.54	1.11E+02	3.00E+00	1.11E+02
367.0	37.52	1.11E+02	3.01E+00	1.11E+02
368.0	37.50	1.12E+02	3.02E+00	1.12E+02
369.0	37.48	1.12E+02	3.03E+00	1.12E+02
370.0	37.46	1.13E+02	3.04E+00	1.13E+02
371.0	37.43	1.13E+02	3.06E+00	1.13E+02
372.0	37.41	1.14E+02	3.07E+00	1.13E+02
373.0	37.39	1.14E+02	3.08E+00	1.14E+02
374.0	37.37	1.14E+02	3.09E+00	1.14E+02
375.0	37.35	1.15E+02	3.10E+00	1.15E+02
376.0	37.32	1.15E+02	3.11E+00	1.15E+02
377.0	37.30	1.16E+02	3.13E+00	1.16E+02
378.0	37.28	1.16E+02	3.14E+00	1.16E+02
379.0	37.26	1.17E+02	3.15E+00	1.17E+02
380.0	37.24	1.17E+02	3.16E+00	1.17E+02
381.0	37.22	1.17E+02	3.17E+00	1.17E+02
382.0	37.20	1.18E+02	3.19E+00	1.18E+02
383.0	37.18	1.18E+02	3.20E+00	1.18E+02
384.0	37.16	1.19E+02	3.21E+00	1.19E+02
385.0	37.13	1.19E+02	3.22E+00	1.19E+02
386.0	37.11	1.20E+02	3.23E+00	1.20E+02
387.0	37.09	1.20E+02	3.25E+00	1.20E+02
388.0	37.07	1.21E+02	3.26E+00	1.20E+02
389.0	37.05	1.21E+02	3.27E+00	1.21E+02
390.0	37.03	1.21E+02	3.28E+00	1.21E+02
391.0	37.01	1.22E+02	3.29E+00	1.22E+02
392.0	36.99	1.22E+02	3.30E+00	1.22E+02
393.0	36.97	1.23E+02	3.32E+00	1.23E+02
394.0	36.95	1.23E+02	3.33E+00	1.23E+02
395.0	36.93	1.24E+02	3.34E+00	1.24E+02
396.0	36.91	1.24E+02	3.35E+00	1.24E+02
397.0	36.89	1.25E+02	3.36E+00	1.24E+02
398.0	36.87	1.25E+02	3.38E+00	1.25E+02
399.0	36.85	1.25E+02	3.39E+00	1.25E+02
400.0	36.83	1.26E+02	3.40E+00	1.26E+02
401.0	36.81	1.26E+02	3.41E+00	1.26E+02
402.0	36.79	1.27E+02	3.43E+00	1.27E+02
403.0	36.77	1.27E+02	3.44E+00	1.27E+02
404.0	36.75	1.28E+02	3.45E+00	1.28E+02
405.0	36.73	1.28E+02	3.46E+00	1.28E+02
406.0	36.71	1.29E+02	3.47E+00	1.29E+02
407.0	36.69	1.29E+02	3.49E+00	1.29E+02
408.0	36.67	1.29E+02	3.50E+00	1.29E+02
409.0	36.66	1.30E+02	3.51E+00	1.30E+02
410.0	36.64	1.30E+02	3.52E+00	1.30E+02
411.0	36.62	1.31E+02	3.53E+00	1.31E+02
412.0	36.60	1.31E+02	3.55E+00	1.31E+02
413.0	36.58	1.32E+02	3.56E+00	1.32E+02
414.0	36.56	1.32E+02	3.57E+00	1.32E+02
415.0	36.54	1.33E+02	3.58E+00	1.33E+02
416.0	36.52	1.33E+02	3.60E+00	1.33E+02
417.0	36.50	1.33E+02	3.61E+00	1.33E+02
418.0	36.48	1.34E+02	3.62E+00	1.34E+02
419.0	36.47	1.34E+02	3.63E+00	1.34E+02
420.0	36.45	1.35E+02	3.64E+00	1.35E+02
421.0	36.43	1.35E+02	3.66E+00	1.35E+02
422.0	36.41	1.36E+02	3.67E+00	1.36E+02
423.0	36.39	1.36E+02	3.68E+00	1.36E+02
424.0	36.37	1.37E+02	3.69E+00	1.37E+02
425.0	36.35	1.37E+02	3.71E+00	1.37E+02
426.0	36.34	1.38E+02	3.72E+00	1.38E+02
427.0	36.32	1.38E+02	3.73E+00	1.38E+02
428.0	36.30	1.38E+02	3.74E+00	1.38E+02
429.0	36.28	1.39E+02	3.76E+00	1.39E+02
430.0	36.26	1.39E+02	3.77E+00	1.39E+02
431.0	36.24	1.40E+02	3.78E+00	1.40E+02
432.0	36.23	1.40E+02	3.79E+00	1.40E+02
433.0	36.21	1.41E+02	3.80E+00	1.41E+02
434.0	36.19	1.41E+02	3.82E+00	1.41E+02
435.0	36.17	1.42E+02	3.83E+00	1.42E+02
436.0	36.15	1.42E+02	3.84E+00	1.42E+02
437.0	36.14	1.43E+02	3.85E+00	1.43E+02
438.0	36.12	1.43E+02	3.87E+00	1.43E+02
439.0	36.10	1.44E+02	3.88E+00	1.43E+02
440.0	36.08	1.44E+02	3.89E+00	1.44E+02
441.0	36.07	1.44E+02	3.90E+00	1.44E+02
442.0	36.05	1.45E+02	3.92E+00	1.45E+02
443.0	36.03	1.45E+02	3.93E+00	1.45E+02
444.0	36.01	1.46E+02	3.94E+00	1.46E+02
445.0	36.00	1.46E+02	3.95E+00	1.46E+02
446.0	35.98	1.47E+02	3.97E+00	1.47E+02
447.0	35.96	1.47E+02	3.98E+00	1.47E+02
448.0	35.94	1.48E+02	3.99E+00	1.48E+02
449.0	35.93	1.48E+02	4.00E+00	1.48E+02
450.0	35.91	1.49E+02	4.02E+00	1.49E+02
451.0	35.89	1.49E+02	4.03E+00	1.49E+02
452.0	35.87	1.50E+02	4.04E+00	1.49E+02
453.0	35.86	1.50E+02	4.05E+00	1.50E+02
454.0	35.84	1.50E+02	4.07E+00	1.50E+02
455.0	35.82	1.51E+02	4.08E+00	1.51E+02
456.0	35.81	1.51E+02	4.09E+00	1.51E+02
457.0	35.79	1.52E+02	4.10E+00	1.52E+02
458.0	35.77	1.52E+02	4.12E+00	1.52E+02
459.0	35.76	1.53E+02	4.13E+00	1.53E+02
460.0	35.74	1.53E+02	4.14E+00	1.53E+02
461.0	35.72	1.54E+02	4.15E+00	1.54E+02
462.0	35.71	1.54E+02	4.17E+00	1.54E+02
463.0	35.69	1.55E+02	4.18E+00	1.55E+02
464.0	35.67	1.55E+02	4.19E+00	1.55E+02
465.0	35.66	1.56E+02	4.20E+00	1.55E+02
466.0	35.64	1.56E+02	4.22E+00	1.56E+02
467.0	35.62	1.56E+02	4.23E+00	1.56E+02
468.0	35.61	1.57E+02	4.24E+00	1.57E+02
469.0	35.59	1.57E+02	4.25E+00	1.57E+02
470.0	35.57	1.58E+02	4.27E+00	1.58E+02
471.0	35.56	1.58E+02	4.28E+00	1.58E+02
472.0	35.54	1.59E+02	4.29E+00	1.59E+02
473.0	35.53	1.59E+02	4.30E+00	1.59E+02
474.0	35.51	1.60E+02	4.32E+00	1.60E+02
475.0	35.49	1.60E+02	4.33E+00	1.60E+02
476.0	35.48	1.61E+02	4.34E+00	1.61E+02
477.0	35.46	1.61E+02	4.35E+00	1.61E+02
478.0	35.44	1.62E+02	4.37E+00	1.62E+02
479.0	35.43	1.62E+02	4.38E+00	1.62E+02
480.0	35.41	1.63E+02	4.39E+00	1.62E+02
481.0	35.40	1.63E+02	4.40E+00	1.63E+02
482.0	35.38	1.63E+02	4.42E+00	1.63E+02
483.0	35.37	1.64E+02	4.43E+00	1.64E+02
484.0	35.35	1.64E+02	4.44E+00	1.64E+02
485.0	35.33	1.65E+02	4.46E+00	1.65E+02
486.0	35.32	1.65E+02	4.47E+00	1.65E+02
487.0	35.30	1.66E+02	4.48E+00	1.66E+02
488.0	35.29	1.66E+02	4.49E+00	1.66E+02
489.0	35.27	1.67E+02	4.51E+00	1.67E+02
490.0	35.26	1.67E+02	4.52E+00	1.67E+02
491.0	35.24	1.68E+02	4.53E+00	1.68E+02
492.0	35.23	1.68E+02	4.54E+00	1.68E+02
493.0	35.21	1.69E+02	4.56E+00	1.69E+02
494.0	35.20	1.69E+02	4.57E+00	1.69E+02
495.0	35.18	1.70E+02	4.58E+00	1.70E+02
496.0	35.16	1.70E+02	4.59E+00	1.70E+02
497.0	35.15	1.70E+02	4.61E+00	1.70E+02
498.0	35.13	1.71E+02	4.62E+00	1.71E+02
499.0	35.12	1.71E+02	4.63E+00	1.71E+02
500.0	35.10	1.72E+02	4.65E+00	1.72E+02
501.0	35.09	1.72E+02	4.66E+00	1.72E+02
502.0	35.07	1.73E+02	4.67E+00	1.73E+02
503.0	35.06	1.73E+02	4.68E+00	1.73E+02
504.0	35.04	1.74E+02	4.70E+00	1.74E+02
505.0	35.03	1.74E+02	4.71E+00	1.74E+02
506.0	35.01	1.75E+02	4.72E+00	1.75E+02
507.0	35.00	1.75E+02	4.73E+00	1.75E+02
508.0	34.98	1.76E+02	4.75E+00	1.76E+02
509.0	34.97	1.76E+02	4.76E+00	1.76E+02
510.0	34.96	1.77E+02	4.77E+00	1.77E+02
511.0	34.94	1.77E+02	4.79E+00	1.77E+02
512.0	34.93	1.78E+02	4.80E+00	1.78E+02
513.0	34.91	1.78E+02	4.81E+00	1.78E+02
514.0	34.90	1.78E+02	4.82E+00	1.78E+02
515.0	34.88	1.79E+02	4.84E+00	1.79E+02
516.0	34.87	1.79E+02	4.85E+00	1.79E+02
517.0	34.85	1.80E+02	4.86E+00	1.80E+02
518.0	34.84	1.80E+02	4.87E+00	1.80E+02
519.0	34.82	1.81E+02	4.89E+00	1.81E+02
520.0	34.81	1.81E+02	4.90E+00	1.81E+02
521.0	34.80	1.82E+02	4.91E+00	1.82E+02
522.0	34.78	1.82E+02	4.93E+00	1.82E+02
523.0	34.77	1.83E+02	4.94E+00	1.83E+02
524.0	34.75	1.83E+02	4.95E+00	1.83E+02
525.0	34.74	1.84E+02	4.96E+00	1.84E+02
526.0	34.72	1.84E+02	4.98E+00	1.84E+02
527.0	34.71	1.85E+02	4.99E+00	1.85E+02
528.0	34.70	1.85E+02	5.00E+00	1.85E+02
529.0	34.68	1.86E+02	5.02E+00	1.86E+02
530.0	34.67	1.86E+02	5.03E+00	1.86E+02
531.0	34.65	1.87E+02	5.04E+00	1.86E+02
532.0	34.64	1.87E+02	5.05E+00	1.87E+02
533.0	34.63	1.87E+02	5.07E+00	1.87E+02
534.0	34.61	1.88E+02	5.08E+00	1.88E+02
535.0	34.60	1.88E+02	5.09E+00	1.88E+02
536.0	34.59	1.89E+02	5.11E+00	1.89E+02
537.0	34.57	1.89E+02	5.12E+00	1.89E+02
538.0	34.56	1.90E+02	5.13E+00	1.90E+02
539.0	34.54	1.90E+02	5.14E+00	1.90E+02
540.0	34.53	1.91E+02	5.16E+00	1.91E+02
541.0	34.52	1.91E+02	5.17E+00	1.91E+02
542.0	34.50	1.92E+02	5.18E+00	1.92E+02
543.0	34.49	1.92E+02	5.20E+00	1.92E+02
544.0	34.48	1.93E+02	5.21E+00	1.93E+02
545.0	34.46	1.93E+02	5.22E+00	1.93E+02
546.0	34.45	1.94E+02	5.23E+00	1.94E+02
547.0	34.44	1.94E+02	5.25E+00	1.94E+02
548.0	34.42	1.95E+02	5.26E+00	1.95E+02
549.0	34.41	1.95E+02	5.27E+00	1.95E+02
550.0	34.39	1.96E+02	5.29E+00	1.96E+02
551.0	34.38	1.96E+02	5.30E+00	1.96E+02
552.0	34.37	1.96E+02	5.31E+00	1.96E+02
553.0	34.35	1.97E+02	5.32E+00	1.97E+02
554.0	34.34	1.97E+02	5.34E+00	1.97E+02
555.0	34.33	1.98E+02	5.35E+00	1.98E+02
556.0	34.32	1.98E+02	5.36E+00	1.98E+02
557.0	34.30	1.99E+02	5.38E+00	1.99E+02
558.0	34.29	1.99E+02	5.39E+00	1.99E+02
559.0	34.28	2.00E+02	5.40E+00	2.00E+02
560.0	34.26	2.00E+02	5.41E+00	2.00E+02
561.0	34.25	2.01E+02	5.43E+00	2.01E+02
562.0	34.24	2.01E+02	5.44E+00	2.01E+02
563.0	34.22	2.02E+02	5.45E+00	2.02E+02
564.0	34.21	2.02E+02	5.47E+00	2.02E+02
565.0	34.20	2.03E+02	5.48E+00	2.03E+02
566.0	34.18	2.03E+02	5.49E+00	2.03E+02
567.0	34.17	2.04E+02	5.50E+00	2.04E+02
568.0	34.16	2.04E+02	5.52E+00	2.04E+02
569.0	34.15	2.05E+02	5.53E+00	2.05E+02
570.0	34.13	2.05E+02	5.54E+00	2.05E+02
571.0	34.12	2.06E+02	5.56E+00	2.06E+02
572.0	34.11	2.06E+02	5.57E+00	2.06E+02
573.0	34.09	2.07E+02	5.58E+00	2.06E+02
574.0	34.08	2.07E+02	5.59E+00	2.07E+02
575.0	34.07	2.07E+02	5.61E+00	2.07E+02
576.0	34.06	2.08E+02	5.62E+00	2.08E+02
577.0	34.04	2.08E+02	5.63E+00	2.08E+02
578.0	34.03	2.09E+02	5.65E+00	2.09E+02
579.0	34.02	2.09E+02	5.66E+00	2.09E+02
580.0	34.01	2.10E+02	5.67E+00	2.10E+02
581.0	33.99	2.10E+02	5.69E+00	2.10E+02
582.0	33.98	2.11E+02	5.70E+00	2.11E+02
583.0	33.97	2.11E+02	5.71E+00	2.11E+02
584.0	33.96	2.12E+02	5.72E+00	2.12E+02
585.0	33.94	2.12E+02	5.74E+00	2.12E+02
586.0	33.93	2.13E+02	5.75E+00	2.13E+02
587.0	33.92	2.13E+02	5.76E+00	2.13E+02
588.0	33.91	2.14E+02	5.78E+00	2.14E+02
589.0	33.89	2.14E+02	5.79E+00	2.14E+02
590.0	33.88	2.15E+02	5.80E+00	2.15E+02
591.0	33.87	2.15E+02	5.81E+00	2.15E+02
592.0	33.86	2.16E+02	5.83E+00	2.16E+02
593.0	33.84	2.16E+02	5.84E+00	2.16E+02
594.0	33.83	2.17E+02	5.85E+00	2.17E+02
595.0	33.82	2.17E+02	5.87E+00	2.17E+02
596.0	33.81	2.18E+02	5.88E+00	2.18E+02
597.0	33.80	2.18E+02	5.89E+00	2.18E+02
598.0	33.78	2.19E+02	5.91E+00	2.18E+02
599.0	33.77	2.19E+02	5.92E+00	2.19E+02
600.0	33.76	2.19E+02	5.93E+00	2.19E+02
601.0	33.75	2.20E+02	5.94E+00	2.20E+02
602.0	33.73	2.20E+02	5.96E+00	2.20E+02
603.0	33.72	2.21E+02	5.97E+00	2.21E+02
604.0	33.71	2.21E+02	5.98E+00	2.21E+02
605.0	33.70	2.22E+02	6.00E+00	2.22E+02
606.0	33.69	2.22E+02	6.01E+00	2.22E+02
607.0	33.67	2.23E+02	6.02E+00	2.23E+02
608.0	33.66	2.23E+02	6.04E+00	2.23E+02
609.0	33.65	2.24E+02	6.05E+00	2.24E+02
610.0	33.64	2.24E+02	6.06E+00	2.24E+02
611.0	33.63	2.25E+02	6.07E+00	2.25E+02
612.0	33.61	2.25E+02	6.09E+00	2.25E+02
613.0	33.60	2.26E+02	6.10E+00	2.26E+02
614.0	33.59	2.26E+02	6.11E+00	2.26E+02
615.0	33.58	2.27E+02	6.13E+00	2.27E+02
616.0	33.57	2.27E+02	6.14E+00	2.27E+02
617.0	33.56	2.28E+02	6.15E+00	2.28E+02
618.0	33.54	2.28E+02	6.17E+00	2.28E+02
619.0	33.53	2.29E+02	6.18E+00	2.29E+02
620.0	33.52	2.29E+02	6.19E+00	2.29E+02
621.0	33.51	2.30E+02	6.21E+00	2.30E+02
622.0	33.50	2.30E+02	6.22E+00	2.30E+02
623.0	33.49	2.31E+02	6.23E+00	2.31E+02
624.0	33.47	2.31E+02	6.24E+00	2.31E+02
625.0	33.46	2.32E+02	6.26E+00	2.31E+02
626.0	33.45	2.32E+02	6.27E+00	2.32E+02
627.0	33.44	2.33E+02	6.28E+00	2.32E+02
628.0	33.43	2.33E+02	6.30E+00	2.33E+02
629.0	33.42	2.33E+02	6.31E+00	2.33E+02
630.0	33.40	2.34E+02	6.32E+00	2.34E+02
631.0	33.39	2.34E+02	6.34E+00	2.34E+02
632.0	33.38	2.35E+02	6.35E+00	2.35E+02
633.0	33.37	2.35E+02	6.36E+00	2.35E+02
634.0	33.36	2.36E+02	6.38E+00	2.36E+02
635.0	33.35	2.36E+02	6.39E+00	2.36E+02
636.0	33.33	2.37E+02	6.40E+00	2.37E+02
637.0	33.32	2.37E+02	6.41E+00	2.37E+02
638.0	33.31	2.38E+02	6.43E+00	2.38E+02
639.0	33.30	2.38E+02	6.44E+00	2.38E+02
640.0	33.29	2.39E+02	6.45E+00	2.39E+02
641.0	33.28	2.39E+02	6.47E+00	2.39E+02
642.0	33.27	2.40E+02	6.48E+00	2.40E+02
643.0	33.25	2.40E+02	6.49E+00	2.40E+02
644.0	33.24	2.41E+02	6.51E+00	2.41E+02
645.0	33.23	2.41E+02	6.52E+00	2.41E+02
646.0	33.22	2.42E+02	6.53E+00	2.42E+02
647.0	33.21	2.42E+02	6.55E+00	2.42E+02
648.0	33.20	2.43E+02	6.56E+00	2.43E+02
649.0	33.19	2.43E+02	6.57E+00	2.43E+02
650.0	33.18	2.44E+02	6.59E+00	2.44E+02
651.0	33.16	2.44E+02	6.60E+00	2.44E+02
652.0	33.15	2.45E+02	6.61E+00	2.45E+02
653.0	33.14	2.45E+02	6.62E+00	2.45E+02
654.0	33.13	2.46E+02	6.64E+00	2.46E+02
655.0	33.12	2.46E+02	6.65E+00	2.46E+02
656.0	33.11	2.47E+02	6.66E+00	2.47E+02
657.0	33.10	2.47E+02	6.68E+00	2.47E+02
658.0	33.09	2.48E+02	6.69E+00	2.48E+02
659.0	33.08	2.48E+02	6.70E+00	2.48E+02
660.0	33.07	2.49E+02	6.72E+00	2.48E+02
661.0	33.05	2.49E+02	6.73E+00	2.49E+02
662.0	33.04	2.50E+02	6.74E+00	2.49E+02
663.0	33.03	2.50E+02	6.76E+00	2.50E+02
664.0	33.02	2.50E+02	6.77E+00	2.50E+02
665.0	33.01	2.51E+02	6.78E+00	2.51E+02
666.0	33.00	2.51E+02	6.80E+00	2.51E+02
667.0	32.99	2.52E+02	6.81E+00	2.52E+02
668.0	32.98	2.52E+02	6.82E+00	2.52E+02
669.0	32.97	2.53E+02	6.84E+00	2.53E+02
670.0	32.96	2.53E+02	6.85E+00	2.53E+02
671.0	32.94	2.54E+02	6.86E+00	2.54E+02
672.0	32.93	2.54E+02	6.88E+00	2.54E+02
673.0	32.92	2.55E+02	6.89E+00	2.55E+02
674.0	32.91	2.55E+02	6.90E+00	2.55E+02
675.0	32.90	2.56E+02	6.92E+00	2.56E+02
676.0	32.89	2.56E+02	6.93E+00	2.56E+02
677.0	32.88	2.57E+02	6.94E+00	2.57E+02
678.0	32.87	2.57E+02	6.95E+00	2.57E+02
679.0	32.86	2.58E+02	6.97E+00	2.58E+02
680.0	32.85	2.58E+02	6.98E+00	2.58E+02
681.0	32.84	2.59E+02	6.99E+00	2.59E+02
682.0	32.83	2.59E+02	7.01E+00	2.59E+02
683.0	32.82	2.60E+02	7.02E+00	2.60E+02
684.0	32.81	2.60E+02	7.03E+00	2.60E+02
685.0	32.79	2.61E+02	7.05E+00	2.61E+02
686.0	32.78	2.61E+02	7.06E+00	2.61E+02
687.0	32.77	2.62E+02	7.07E+00	2.62E+02
688.0	32.76	2.62E+02	7.09E+00	2.62E+02
689.0	32.75	2.63E+02	7.10E+00	2.63E+02
690.0	32.74	2.63E+02	7.11E+00	2.63E+02
691.0	32.73	2.64E+02	7.13E+00	2.64E+02
692.0	32.72	2.64E+02	7.14E+00	2.64E+02
693.0	32.71	2.65E+02	7.15E+00	2.65E+02
694.0	32.70	2.65E+02	7.17E+00	2.65E+02
695.0	32.69	2.66E+02	7.18E+00	2.66E+02
696.0	32.68	2.66E+02	7.19E+00	2.66E+02
697.0	32.67	2.67E+02	7.21E+00	2.67E+02
698.0	32.66	2.67E+02	7.22E+00	2.67E+02
699.0	32.65	2.68E+02	7.23E+00	2.68E+02
700.0	32.64	2.68E+02	7.25E+00	2.68E+02
701.0	32.63	2.69E+02	7.26E+00	2.69E+02
702.0	32.62	2.69E+02	7.27E+00	2.69E+02
703.0	32.61	2.70E+02	7.29E+00	2.70E+02
704.0	32.60	2.70E+02	7.30E+00	2.70E+02
705.0	32.59	2.71E+02	7.31E+00	2.71E+02
706.0	32.57	2.71E+02	7.33E+00	2.71E+02
707.0	32.56	2.72E+02	7.34E+00	2.72E+02
708.0	32.55	2.72E+02	7.35E+00	2.72E+02
709.0	32.54	2.73E+02	7.37E+00	2.73E+02
710.0	32.53	2.73E+02	7.38E+00	2.73E+02
711.0	32.52	2.74E+02	7.39E+00	2.74E+02
712.0	32.51	2.74E+02	7.41E+00	2.74E+02
713.0	32.50	2.75E+02	7.42E+00	2.75E+02
714.0	32.49	2.75E+02	7.43E+00	2.75E+02
715.0	32.48	2.76E+02	7.45E+00	2.75E+02
716.0	32.47	2.76E+02	7.46E+00	2.76E+02
717.0	32.46	2.77E+02	7.47E+00	2.76E+02
718.0	32.45	2.77E+02	7.49E+00	2.77E+02
719.0	32.44	2.78E+02	7.50E+00	2.77E+02
720.0	32.43	2.78E+02	7.51E+00	2.78E+02
721.0	32.42	2.79E+02	7.53E+00	2.78E+02
722.0	32.41	2.79E+02	7.54E+00	2.79E+02
723.0	32.40	2.80E+02	7.55E+00	2.79E+02
724.0	32.39	2.80E+02	7.57E+00	2.80E+02
725.0	32.38	2.81E+02	7.58E+00	2.80E+02
726.0	32.37	2.81E+02	7.59E+00	2.81E+02
727.0	32.36	2.81E+02	7.61E+00	2.81E+02
728.0	32.35	2.82E+02	7.62E+00	2.82E+02
729.0	32.34	2.82E+02	7.63E+00	2.82E+02
730.0	32.33	2.83E+02	7.65E+00	2.83E+02
731.0	32.32	2.83E+02	7.66E+00	2.83E+02
732.0	32.31	2.84E+02	7.68E+00	2.84E+02
733.0	32.30	2.84E+02	7.69E+00	2.84E+02
734.0	32.29	2.85E+02	7.70E+00	2.85E+02
735.0	32.28	2.85E+02	7.72E+00	2.85E+02
736.0	32.27	2.86E+02	7.73E+00	2.86E+02
737.0	32.26	2.86E+02	7.74E+00	2.86E+02
738.0	32.25	2.87E+02	7.76E+00	2.87E+02
739.0	32.24	2.87E+02	7.77E+00	2.87E+02
740.0	32.23	2.88E+02	7.78E+00	2.88E+02
741.0	32.22	2.88E+02	7.80E+00	2.88E+02
742.0	32.21	2.89E+02	7.81E+00	2.89E+02
743.0	32.20	2.89E+02	7.82E+00	2.89E+02
744.0	32.19	2.90E+02	7.84E+00	2.90E+02
745.0	32.18	2.90E+02	7.85E+00	2.90E+02
746.0	32.17	2.91E+02	7.86E+00	2.91E+02
747.0	32.16	2.91E+02	7.88E+00	2.91E+02
748.0	32.15	2.92E+02	7.89E+00	2.92E+02
749.0	32.14	2.92E+02	7.90E+00	2.92E+02
750.0	32.13	2.93E+02	7.92E+00	2.93E+02
751.0	32.13	2.93E+02	7.93E+00	2.93E+02
752.0	32.12	2.94E+02	7.94E+00	2.94E+02
753.0	32.11	2.94E+02	7.96E+00	2.94E+02
754.0	32.10	2.95E+02	7.97E+00	2.95E+02
755.0	32.09	2.95E+02	7.98E+00	2.95E+02
756.0	32.08	2.96E+02	8.00E+00	2.96E+02
757.0	32.07	2.96E+02	8.01E+00	2.96E+02
758.0	32.06	2.97E+02	8.03E+00	2.97E+02
759.0	32.05	2.97E+02	8.04E+00	2.97E+02
760.0	32.04	2.98E+02	8.05E+00	2.98E+02
761.0	32.03	2.98E+02	8.07E+00	2.98E+02
762.0	32.02	2.99E+02	8.08E+00	2.99E+02
763.0	32.01	2.99E+02	8.09E+00	2.99E+02
764.0	32.00	3.00E+02	8.11E+00	3.00E+02
765.0	31.99	3.00E+02	8.12E+00	3.00E+02
766.0	31.98	3.01E+02	8.13E+00	3.01E+02
767.0	31.97	3.01E+02	8.15E+00	3.01E+02
768.0	31.96	3.02E+02	8.16E+00	3.02E+02
769.0	31.95	3.02E+02	8.17E+00	3.02E+02
770.0	31.94	3.03E+02	8.19E+00	3.03E+02
771.0	31.93	3.03E+02	8.20E+00	3.03E+02
772.0	31.92	3.04E+02	8.21E+00	3.04E+02
773.0	31.91	3.04E+02	8.23E+00	3.04E+02
774.0	31.91	3.05E+02	8.24E+00	3.05E+02
775.0	31.90	3.05E+02	8.25E+00	3.05E+02
776.0	31.89	3.06E+02	8.27E+00	3.06E+02
