27Al(p,x)22Na				
				
Energy	sigma	Phys. yield	Phys. yield	1 h irrad.
(MeV)	(mb)	(MBq/uAh)	(uCi/uAh)	(MBq/uA)

791.9	14.70	1.97E+01	5.33E+02	1.97E+01
792.0	14.70	1.97E+01	5.33E+02	1.97E+01
792.1	14.70	1.97E+01	5.34E+02	1.97E+01
792.2	14.70	1.97E+01	5.34E+02	1.97E+01
792.3	14.70	1.97E+01	5.34E+02	1.97E+01
792.4	14.70	1.98E+01	5.34E+02	1.98E+01
792.5	14.70	1.98E+01	5.34E+02	1.98E+01
792.6	14.70	1.98E+01	5.34E+02	1.98E+01
792.7	14.70	1.98E+01	5.34E+02	1.98E+01
792.8	14.70	1.98E+01	5.34E+02	1.98E+01
792.9	14.70	1.98E+01	5.34E+02	1.98E+01
793.0	14.70	1.98E+01	5.34E+02	1.98E+01
793.1	14.70	1.98E+01	5.34E+02	1.98E+01
793.2	14.70	1.98E+01	5.35E+02	1.98E+01
793.3	14.70	1.98E+01	5.35E+02	1.98E+01
793.4	14.70	1.98E+01	5.35E+02	1.98E+01
793.5	14.70	1.98E+01	5.35E+02	1.98E+01
793.6	14.70	1.98E+01	5.35E+02	1.98E+01
793.7	14.70	1.98E+01	5.35E+02	1.98E+01
793.8	14.70	1.98E+01	5.35E+02	1.98E+01
793.9	14.70	1.98E+01	5.35E+02	1.98E+01
794.0	14.70	1.98E+01	5.35E+02	1.98E+01
794.1	14.70	1.98E+01	5.35E+02	1.98E+01
794.2	14.70	1.98E+01	5.35E+02	1.98E+01
794.3	14.70	1.98E+01	5.36E+02	1.98E+01
794.4	14.70	1.98E+01	5.36E+02	1.98E+01
794.5	14.70	1.98E+01	5.36E+02	1.98E+01
794.6	14.70	1.98E+01	5.36E+02	1.98E+01
794.7	14.70	1.98E+01	5.36E+02	1.98E+01
794.8	14.70	1.98E+01	5.36E+02	1.98E+01
794.9	14.70	1.98E+01	5.36E+02	1.98E+01
795.0	14.70	1.98E+01	5.36E+02	1.98E+01
795.1	14.70	1.98E+01	5.36E+02	1.98E+01
795.2	14.70	1.98E+01	5.36E+02	1.98E+01
795.3	14.70	1.99E+01	5.37E+02	1.99E+01
795.4	14.70	1.99E+01	5.37E+02	1.99E+01
795.5	14.70	1.99E+01	5.37E+02	1.99E+01
795.6	14.70	1.99E+01	5.37E+02	1.99E+01
795.7	14.70	1.99E+01	5.37E+02	1.99E+01
795.8	14.70	1.99E+01	5.37E+02	1.99E+01
795.9	14.70	1.99E+01	5.37E+02	1.99E+01
796.0	14.70	1.99E+01	5.37E+02	1.99E+01
796.1	14.70	1.99E+01	5.37E+02	1.99E+01
796.2	14.70	1.99E+01	5.37E+02	1.99E+01
796.3	14.70	1.99E+01	5.37E+02	1.99E+01
796.4	14.70	1.99E+01	5.38E+02	1.99E+01
796.5	14.70	1.99E+01	5.38E+02	1.99E+01
796.6	14.70	1.99E+01	5.38E+02	1.99E+01
796.7	14.70	1.99E+01	5.38E+02	1.99E+01
796.8	14.70	1.99E+01	5.38E+02	1.99E+01
796.9	14.70	1.99E+01	5.38E+02	1.99E+01
797.0	14.70	1.99E+01	5.38E+02	1.99E+01
797.1	14.70	1.99E+01	5.38E+02	1.99E+01
797.2	14.70	1.99E+01	5.38E+02	1.99E+01
797.3	14.70	1.99E+01	5.38E+02	1.99E+01
797.4	14.70	1.99E+01	5.39E+02	1.99E+01
797.5	14.70	1.99E+01	5.39E+02	1.99E+01
797.6	14.70	1.99E+01	5.39E+02	1.99E+01
797.7	14.70	1.99E+01	5.39E+02	1.99E+01
797.8	14.70	1.99E+01	5.39E+02	1.99E+01
797.9	14.70	1.99E+01	5.39E+02	1.99E+01
798.0	14.70	1.99E+01	5.39E+02	1.99E+01
798.1	14.70	1.99E+01	5.39E+02	1.99E+01
798.2	14.70	2.00E+01	5.39E+02	2.00E+01
798.3	14.70	2.00E+01	5.39E+02	2.00E+01
798.4	14.70	2.00E+01	5.39E+02	2.00E+01
798.5	14.70	2.00E+01	5.40E+02	2.00E+01
798.6	14.70	2.00E+01	5.40E+02	2.00E+01
798.7	14.70	2.00E+01	5.40E+02	2.00E+01
798.8	14.70	2.00E+01	5.40E+02	2.00E+01
798.9	14.70	2.00E+01	5.40E+02	2.00E+01
799.0	14.70	2.00E+01	5.40E+02	2.00E+01
799.1	14.70	2.00E+01	5.40E+02	2.00E+01
799.2	14.70	2.00E+01	5.40E+02	2.00E+01
799.3	14.70	2.00E+01	5.40E+02	2.00E+01
799.4	14.70	2.00E+01	5.40E+02	2.00E+01
799.5	14.70	2.00E+01	5.40E+02	2.00E+01
799.6	14.70	2.00E+01	5.41E+02	2.00E+01
799.7	14.70	2.00E+01	5.41E+02	2.00E+01
799.8	14.70	2.00E+01	5.41E+02	2.00E+01
799.9	14.70	2.00E+01	5.41E+02	2.00E+01
800.0	14.70	2.00E+01	5.41E+02	2.00E+01
800.1	14.70	2.00E+01	5.41E+02	2.00E+01
800.2	14.70	2.00E+01	5.41E+02	2.00E+01
800.3	14.70	2.00E+01	5.41E+02	2.00E+01
800.4	14.70	2.00E+01	5.41E+02	2.00E+01
800.5	14.70	2.00E+01	5.41E+02	2.00E+01
800.6	14.70	2.00E+01	5.42E+02	2.00E+01
800.7	14.70	2.00E+01	5.42E+02	2.00E+01
800.8	14.70	2.00E+01	5.42E+02	2.00E+01
800.9	14.70	2.00E+01	5.42E+02	2.00E+01
801.0	14.70	2.01E+01	5.42E+02	2.01E+01
801.1	14.70	2.01E+01	5.42E+02	2.01E+01
801.2	14.70	2.01E+01	5.42E+02	2.01E+01
801.3	14.70	2.01E+01	5.42E+02	2.01E+01
801.4	14.70	2.01E+01	5.42E+02	2.01E+01
801.5	14.70	2.01E+01	5.42E+02	2.01E+01
801.6	14.70	2.01E+01	5.42E+02	2.01E+01
801.7	14.70	2.01E+01	5.43E+02	2.01E+01
801.8	14.70	2.01E+01	5.43E+02	2.01E+01
801.9	14.70	2.01E+01	5.43E+02	2.01E+01
802.0	14.70	2.01E+01	5.43E+02	2.01E+01
802.1	14.70	2.01E+01	5.43E+02	2.01E+01
802.2	14.70	2.01E+01	5.43E+02	2.01E+01
802.3	14.70	2.01E+01	5.43E+02	2.01E+01
802.4	14.70	2.01E+01	5.43E+02	2.01E+01
802.5	14.70	2.01E+01	5.43E+02	2.01E+01
802.6	14.70	2.01E+01	5.43E+02	2.01E+01
802.7	14.70	2.01E+01	5.44E+02	2.01E+01
802.8	14.70	2.01E+01	5.44E+02	2.01E+01
802.9	14.70	2.01E+01	5.44E+02	2.01E+01
803.0	14.70	2.01E+01	5.44E+02	2.01E+01
803.1	14.70	2.01E+01	5.44E+02	2.01E+01
803.2	14.70	2.01E+01	5.44E+02	2.01E+01
803.3	14.70	2.01E+01	5.44E+02	2.01E+01
803.4	14.70	2.01E+01	5.44E+02	2.01E+01
803.5	14.70	2.01E+01	5.44E+02	2.01E+01
803.6	14.70	2.01E+01	5.44E+02	2.01E+01
803.7	14.70	2.01E+01	5.44E+02	2.01E+01
803.8	14.70	2.01E+01	5.45E+02	2.01E+01
803.9	14.70	2.02E+01	5.45E+02	2.02E+01
804.0	14.70	2.02E+01	5.45E+02	2.02E+01
804.1	14.70	2.02E+01	5.45E+02	2.02E+01
804.2	14.70	2.02E+01	5.45E+02	2.02E+01
804.3	14.70	2.02E+01	5.45E+02	2.02E+01
804.4	14.70	2.02E+01	5.45E+02	2.02E+01
804.5	14.70	2.02E+01	5.45E+02	2.02E+01
804.6	14.70	2.02E+01	5.45E+02	2.02E+01
804.7	14.70	2.02E+01	5.45E+02	2.02E+01
804.8	14.70	2.02E+01	5.45E+02	2.02E+01
804.9	14.70	2.02E+01	5.46E+02	2.02E+01
805.0	14.70	2.02E+01	5.46E+02	2.02E+01
805.1	14.70	2.02E+01	5.46E+02	2.02E+01
805.2	14.70	2.02E+01	5.46E+02	2.02E+01
805.3	14.70	2.02E+01	5.46E+02	2.02E+01
805.4	14.70	2.02E+01	5.46E+02	2.02E+01
805.5	14.70	2.02E+01	5.46E+02	2.02E+01
805.6	14.70	2.02E+01	5.46E+02	2.02E+01
805.7	14.70	2.02E+01	5.46E+02	2.02E+01
805.8	14.70	2.02E+01	5.46E+02	2.02E+01
805.9	14.70	2.02E+01	5.47E+02	2.02E+01
806.0	14.70	2.02E+01	5.47E+02	2.02E+01
806.1	14.70	2.02E+01	5.47E+02	2.02E+01
806.2	14.70	2.02E+01	5.47E+02	2.02E+01
806.3	14.70	2.02E+01	5.47E+02	2.02E+01
806.4	14.70	2.02E+01	5.47E+02	2.02E+01
806.5	14.70	2.02E+01	5.47E+02	2.02E+01
806.6	14.70	2.02E+01	5.47E+02	2.02E+01
806.7	14.70	2.02E+01	5.47E+02	2.02E+01
806.8	14.70	2.03E+01	5.47E+02	2.03E+01
806.9	14.70	2.03E+01	5.47E+02	2.03E+01
807.0	14.70	2.03E+01	5.48E+02	2.03E+01
807.1	14.70	2.03E+01	5.48E+02	2.03E+01
807.2	14.70	2.03E+01	5.48E+02	2.03E+01
807.3	14.70	2.03E+01	5.48E+02	2.03E+01
807.4	14.70	2.03E+01	5.48E+02	2.03E+01
807.5	14.70	2.03E+01	5.48E+02	2.03E+01
807.6	14.70	2.03E+01	5.48E+02	2.03E+01
807.7	14.70	2.03E+01	5.48E+02	2.03E+01
807.8	14.70	2.03E+01	5.48E+02	2.03E+01
807.9	14.70	2.03E+01	5.48E+02	2.03E+01
808.0	14.70	2.03E+01	5.49E+02	2.03E+01
808.1	14.70	2.03E+01	5.49E+02	2.03E+01
808.2	14.70	2.03E+01	5.49E+02	2.03E+01
808.3	14.70	2.03E+01	5.49E+02	2.03E+01
808.4	14.70	2.03E+01	5.49E+02	2.03E+01
808.5	14.70	2.03E+01	5.49E+02	2.03E+01
808.6	14.70	2.03E+01	5.49E+02	2.03E+01
808.7	14.70	2.03E+01	5.49E+02	2.03E+01
808.8	14.70	2.03E+01	5.49E+02	2.03E+01
808.9	14.70	2.03E+01	5.49E+02	2.03E+01
809.0	14.70	2.03E+01	5.49E+02	2.03E+01
809.1	14.70	2.03E+01	5.50E+02	2.03E+01
809.2	14.70	2.03E+01	5.50E+02	2.03E+01
809.3	14.70	2.03E+01	5.50E+02	2.03E+01
809.4	14.70	2.03E+01	5.50E+02	2.03E+01
809.5	14.70	2.03E+01	5.50E+02	2.03E+01
809.6	14.70	2.04E+01	5.50E+02	2.04E+01
809.7	14.70	2.04E+01	5.50E+02	2.04E+01
809.8	14.70	2.04E+01	5.50E+02	2.04E+01
809.9	14.70	2.04E+01	5.50E+02	2.04E+01
810.0	14.70	2.04E+01	5.50E+02	2.04E+01
810.1	14.70	2.04E+01	5.50E+02	2.04E+01
810.2	14.70	2.04E+01	5.51E+02	2.04E+01
810.3	14.70	2.04E+01	5.51E+02	2.04E+01
810.4	14.70	2.04E+01	5.51E+02	2.04E+01
810.5	14.70	2.04E+01	5.51E+02	2.04E+01
810.6	14.70	2.04E+01	5.51E+02	2.04E+01
810.7	14.70	2.04E+01	5.51E+02	2.04E+01
810.8	14.70	2.04E+01	5.51E+02	2.04E+01
810.9	14.70	2.04E+01	5.51E+02	2.04E+01
811.0	14.70	2.04E+01	5.51E+02	2.04E+01
811.1	14.70	2.04E+01	5.51E+02	2.04E+01
811.2	14.70	2.04E+01	5.52E+02	2.04E+01
811.3	14.70	2.04E+01	5.52E+02	2.04E+01
811.4	14.70	2.04E+01	5.52E+02	2.04E+01
811.5	14.70	2.04E+01	5.52E+02	2.04E+01
811.6	14.70	2.04E+01	5.52E+02	2.04E+01
811.7	14.70	2.04E+01	5.52E+02	2.04E+01
811.8	14.70	2.04E+01	5.52E+02	2.04E+01
811.9	14.70	2.04E+01	5.52E+02	2.04E+01
812.0	14.70	2.04E+01	5.52E+02	2.04E+01
812.1	14.70	2.04E+01	5.52E+02	2.04E+01
812.2	14.70	2.04E+01	5.52E+02	2.04E+01
812.3	14.70	2.04E+01	5.53E+02	2.04E+01
812.4	14.70	2.04E+01	5.53E+02	2.04E+01
812.5	14.70	2.05E+01	5.53E+02	2.05E+01
812.6	14.70	2.05E+01	5.53E+02	2.05E+01
812.7	14.70	2.05E+01	5.53E+02	2.05E+01
812.8	14.70	2.05E+01	5.53E+02	2.05E+01
812.9	14.70	2.05E+01	5.53E+02	2.05E+01
813.0	14.70	2.05E+01	5.53E+02	2.05E+01
813.1	14.70	2.05E+01	5.53E+02	2.05E+01
813.2	14.70	2.05E+01	5.53E+02	2.05E+01
813.3	14.70	2.05E+01	5.54E+02	2.05E+01
813.4	14.70	2.05E+01	5.54E+02	2.05E+01
813.5	14.70	2.05E+01	5.54E+02	2.05E+01
813.6	14.70	2.05E+01	5.54E+02	2.05E+01
813.7	14.70	2.05E+01	5.54E+02	2.05E+01
813.8	14.70	2.05E+01	5.54E+02	2.05E+01
813.9	14.70	2.05E+01	5.54E+02	2.05E+01
814.0	14.70	2.05E+01	5.54E+02	2.05E+01
814.1	14.70	2.05E+01	5.54E+02	2.05E+01
814.2	14.70	2.05E+01	5.54E+02	2.05E+01
814.3	14.70	2.05E+01	5.54E+02	2.05E+01
814.4	14.70	2.05E+01	5.55E+02	2.05E+01
814.5	14.70	2.05E+01	5.55E+02	2.05E+01
814.6	14.70	2.05E+01	5.55E+02	2.05E+01
814.7	14.70	2.05E+01	5.55E+02	2.05E+01
814.8	14.70	2.05E+01	5.55E+02	2.05E+01
814.9	14.70	2.05E+01	5.55E+02	2.05E+01
815.0	14.70	2.05E+01	5.55E+02	2.05E+01
815.1	14.70	2.05E+01	5.55E+02	2.05E+01
815.2	14.70	2.05E+01	5.55E+02	2.05E+01
815.3	14.70	2.06E+01	5.55E+02	2.06E+01
815.4	14.70	2.06E+01	5.56E+02	2.06E+01
815.5	14.70	2.06E+01	5.56E+02	2.06E+01
815.6	14.70	2.06E+01	5.56E+02	2.06E+01
815.7	14.70	2.06E+01	5.56E+02	2.06E+01
815.8	14.70	2.06E+01	5.56E+02	2.06E+01
815.9	14.70	2.06E+01	5.56E+02	2.06E+01
816.0	14.70	2.06E+01	5.56E+02	2.06E+01
816.1	14.70	2.06E+01	5.56E+02	2.06E+01
816.2	14.70	2.06E+01	5.56E+02	2.06E+01
816.3	14.70	2.06E+01	5.56E+02	2.06E+01
816.4	14.70	2.06E+01	5.56E+02	2.06E+01
816.5	14.70	2.06E+01	5.57E+02	2.06E+01
816.6	14.70	2.06E+01	5.57E+02	2.06E+01
816.7	14.70	2.06E+01	5.57E+02	2.06E+01
816.8	14.70	2.06E+01	5.57E+02	2.06E+01
816.9	14.70	2.06E+01	5.57E+02	2.06E+01
817.0	14.70	2.06E+01	5.57E+02	2.06E+01
817.1	14.70	2.06E+01	5.57E+02	2.06E+01
817.2	14.70	2.06E+01	5.57E+02	2.06E+01
817.3	14.70	2.06E+01	5.57E+02	2.06E+01
817.4	14.70	2.06E+01	5.57E+02	2.06E+01
817.5	14.70	2.06E+01	5.58E+02	2.06E+01
817.6	14.70	2.06E+01	5.58E+02	2.06E+01
817.7	14.70	2.06E+01	5.58E+02	2.06E+01
817.8	14.70	2.06E+01	5.58E+02	2.06E+01
817.9	14.70	2.06E+01	5.58E+02	2.06E+01
818.0	14.70	2.06E+01	5.58E+02	2.06E+01
818.1	14.70	2.06E+01	5.58E+02	2.06E+01
818.2	14.70	2.07E+01	5.58E+02	2.07E+01
818.3	14.70	2.07E+01	5.58E+02	2.07E+01
818.4	14.70	2.07E+01	5.58E+02	2.07E+01
818.5	14.70	2.07E+01	5.58E+02	2.07E+01
818.6	14.70	2.07E+01	5.59E+02	2.07E+01
818.7	14.70	2.07E+01	5.59E+02	2.07E+01
818.8	14.70	2.07E+01	5.59E+02	2.07E+01
818.9	14.70	2.07E+01	5.59E+02	2.07E+01
819.0	14.70	2.07E+01	5.59E+02	2.07E+01
819.1	14.70	2.07E+01	5.59E+02	2.07E+01
819.2	14.70	2.07E+01	5.59E+02	2.07E+01
819.3	14.70	2.07E+01	5.59E+02	2.07E+01
819.4	14.70	2.07E+01	5.59E+02	2.07E+01
819.5	14.70	2.07E+01	5.59E+02	2.07E+01
819.6	14.70	2.07E+01	5.59E+02	2.07E+01
819.7	14.70	2.07E+01	5.60E+02	2.07E+01
819.8	14.70	2.07E+01	5.60E+02	2.07E+01
819.9	14.70	2.07E+01	5.60E+02	2.07E+01
820.0	14.70	2.07E+01	5.60E+02	2.07E+01
820.1	14.70	2.07E+01	5.60E+02	2.07E+01
820.2	14.70	2.07E+01	5.60E+02	2.07E+01
820.3	14.70	2.07E+01	5.60E+02	2.07E+01
820.4	14.70	2.07E+01	5.60E+02	2.07E+01
820.5	14.70	2.07E+01	5.60E+02	2.07E+01
820.6	14.70	2.07E+01	5.60E+02	2.07E+01
820.7	14.70	2.07E+01	5.61E+02	2.07E+01
820.8	14.70	2.07E+01	5.61E+02	2.07E+01
820.9	14.70	2.07E+01	5.61E+02	2.07E+01
821.0	14.70	2.08E+01	5.61E+02	2.07E+01
821.1	14.70	2.08E+01	5.61E+02	2.08E+01
821.2	14.70	2.08E+01	5.61E+02	2.08E+01
821.3	14.70	2.08E+01	5.61E+02	2.08E+01
821.4	14.70	2.08E+01	5.61E+02	2.08E+01
821.5	14.70	2.08E+01	5.61E+02	2.08E+01
821.6	14.70	2.08E+01	5.61E+02	2.08E+01
821.7	14.70	2.08E+01	5.61E+02	2.08E+01
821.8	14.70	2.08E+01	5.62E+02	2.08E+01
821.9	14.70	2.08E+01	5.62E+02	2.08E+01
822.0	14.70	2.08E+01	5.62E+02	2.08E+01
822.1	14.70	2.08E+01	5.62E+02	2.08E+01
822.2	14.70	2.08E+01	5.62E+02	2.08E+01
822.3	14.70	2.08E+01	5.62E+02	2.08E+01
822.4	14.70	2.08E+01	5.62E+02	2.08E+01
822.5	14.70	2.08E+01	5.62E+02	2.08E+01
822.6	14.70	2.08E+01	5.62E+02	2.08E+01
822.7	14.70	2.08E+01	5.62E+02	2.08E+01
822.8	14.70	2.08E+01	5.63E+02	2.08E+01
822.9	14.70	2.08E+01	5.63E+02	2.08E+01
823.0	14.70	2.08E+01	5.63E+02	2.08E+01
823.1	14.70	2.08E+01	5.63E+02	2.08E+01
823.2	14.70	2.08E+01	5.63E+02	2.08E+01
823.3	14.70	2.08E+01	5.63E+02	2.08E+01
823.4	14.70	2.08E+01	5.63E+02	2.08E+01
823.5	14.70	2.08E+01	5.63E+02	2.08E+01
823.6	14.70	2.08E+01	5.63E+02	2.08E+01
823.7	14.70	2.08E+01	5.63E+02	2.08E+01
823.8	14.70	2.08E+01	5.63E+02	2.08E+01
823.9	14.70	2.09E+01	5.64E+02	2.09E+01
824.0	14.70	2.09E+01	5.64E+02	2.09E+01
824.1	14.70	2.09E+01	5.64E+02	2.09E+01
824.2	14.70	2.09E+01	5.64E+02	2.09E+01
824.3	14.70	2.09E+01	5.64E+02	2.09E+01
824.4	14.70	2.09E+01	5.64E+02	2.09E+01
824.5	14.70	2.09E+01	5.64E+02	2.09E+01
824.6	14.70	2.09E+01	5.64E+02	2.09E+01
824.7	14.70	2.09E+01	5.64E+02	2.09E+01
824.8	14.70	2.09E+01	5.64E+02	2.09E+01
824.9	14.70	2.09E+01	5.65E+02	2.09E+01
825.0	14.70	2.09E+01	5.65E+02	2.09E+01
825.1	14.70	2.09E+01	5.65E+02	2.09E+01
825.2	14.70	2.09E+01	5.65E+02	2.09E+01
825.3	14.70	2.09E+01	5.65E+02	2.09E+01
825.4	14.70	2.09E+01	5.65E+02	2.09E+01
825.5	14.70	2.09E+01	5.65E+02	2.09E+01
825.6	14.70	2.09E+01	5.65E+02	2.09E+01
825.7	14.70	2.09E+01	5.65E+02	2.09E+01
825.8	14.70	2.09E+01	5.65E+02	2.09E+01
825.9	14.70	2.09E+01	5.65E+02	2.09E+01
826.0	14.70	2.09E+01	5.66E+02	2.09E+01
826.1	14.70	2.09E+01	5.66E+02	2.09E+01
826.2	14.70	2.09E+01	5.66E+02	2.09E+01
826.3	14.70	2.09E+01	5.66E+02	2.09E+01
826.4	14.70	2.09E+01	5.66E+02	2.09E+01
826.5	14.70	2.09E+01	5.66E+02	2.09E+01
826.6	14.70	2.09E+01	5.66E+02	2.09E+01
826.7	14.70	2.10E+01	5.66E+02	2.09E+01
826.8	14.70	2.10E+01	5.66E+02	2.10E+01
826.9	14.70	2.10E+01	5.66E+02	2.10E+01
827.0	14.70	2.10E+01	5.67E+02	2.10E+01
827.1	14.70	2.10E+01	5.67E+02	2.10E+01
827.2	14.70	2.10E+01	5.67E+02	2.10E+01
827.3	14.70	2.10E+01	5.67E+02	2.10E+01
827.4	14.70	2.10E+01	5.67E+02	2.10E+01
827.5	14.70	2.10E+01	5.67E+02	2.10E+01
827.6	14.70	2.10E+01	5.67E+02	2.10E+01
827.7	14.70	2.10E+01	5.67E+02	2.10E+01
827.8	14.70	2.10E+01	5.67E+02	2.10E+01
827.9	14.70	2.10E+01	5.67E+02	2.10E+01
828.0	14.70	2.10E+01	5.67E+02	2.10E+01
828.1	14.70	2.10E+01	5.68E+02	2.10E+01
828.2	14.70	2.10E+01	5.68E+02	2.10E+01
828.3	14.70	2.10E+01	5.68E+02	2.10E+01
828.4	14.70	2.10E+01	5.68E+02	2.10E+01
828.5	14.70	2.10E+01	5.68E+02	2.10E+01
828.6	14.70	2.10E+01	5.68E+02	2.10E+01
828.7	14.70	2.10E+01	5.68E+02	2.10E+01
828.8	14.70	2.10E+01	5.68E+02	2.10E+01
828.9	14.70	2.10E+01	5.68E+02	2.10E+01
829.0	14.70	2.10E+01	5.68E+02	2.10E+01
829.1	14.70	2.10E+01	5.69E+02	2.10E+01
829.2	14.70	2.10E+01	5.69E+02	2.10E+01
829.3	14.70	2.10E+01	5.69E+02	2.10E+01
829.4	14.70	2.10E+01	5.69E+02	2.10E+01
829.5	14.70	2.10E+01	5.69E+02	2.10E+01
829.6	14.70	2.11E+01	5.69E+02	2.11E+01
829.7	14.70	2.11E+01	5.69E+02	2.11E+01
829.8	14.70	2.11E+01	5.69E+02	2.11E+01
829.9	14.70	2.11E+01	5.69E+02	2.11E+01
830.0	14.70	2.11E+01	5.69E+02	2.11E+01
830.1	14.70	2.11E+01	5.69E+02	2.11E+01
830.2	14.70	2.11E+01	5.70E+02	2.11E+01
830.3	14.70	2.11E+01	5.70E+02	2.11E+01
830.4	14.70	2.11E+01	5.70E+02	2.11E+01
830.5	14.70	2.11E+01	5.70E+02	2.11E+01
830.6	14.70	2.11E+01	5.70E+02	2.11E+01
830.7	14.70	2.11E+01	5.70E+02	2.11E+01
830.8	14.70	2.11E+01	5.70E+02	2.11E+01
830.9	14.70	2.11E+01	5.70E+02	2.11E+01
831.0	14.70	2.11E+01	5.70E+02	2.11E+01
831.1	14.70	2.11E+01	5.70E+02	2.11E+01
831.2	14.70	2.11E+01	5.70E+02	2.11E+01
831.3	14.70	2.11E+01	5.71E+02	2.11E+01
831.4	14.70	2.11E+01	5.71E+02	2.11E+01
831.5	14.70	2.11E+01	5.71E+02	2.11E+01
831.6	14.70	2.11E+01	5.71E+02	2.11E+01
831.7	14.70	2.11E+01	5.71E+02	2.11E+01
831.8	14.70	2.11E+01	5.71E+02	2.11E+01
831.9	14.70	2.11E+01	5.71E+02	2.11E+01
832.0	14.70	2.11E+01	5.71E+02	2.11E+01
832.1	14.70	2.11E+01	5.71E+02	2.11E+01
832.2	14.70	2.11E+01	5.71E+02	2.11E+01
832.3	14.70	2.11E+01	5.72E+02	2.11E+01
832.4	14.70	2.12E+01	5.72E+02	2.12E+01
832.5	14.70	2.12E+01	5.72E+02	2.12E+01
832.6	14.70	2.12E+01	5.72E+02	2.12E+01
832.7	14.70	2.12E+01	5.72E+02	2.12E+01
832.8	14.70	2.12E+01	5.72E+02	2.12E+01
832.9	14.70	2.12E+01	5.72E+02	2.12E+01
833.0	14.70	2.12E+01	5.72E+02	2.12E+01
833.1	14.70	2.12E+01	5.72E+02	2.12E+01
833.2	14.70	2.12E+01	5.72E+02	2.12E+01
833.3	14.70	2.12E+01	5.72E+02	2.12E+01
833.4	14.70	2.12E+01	5.73E+02	2.12E+01
833.5	14.70	2.12E+01	5.73E+02	2.12E+01
833.6	14.70	2.12E+01	5.73E+02	2.12E+01
833.7	14.70	2.12E+01	5.73E+02	2.12E+01
833.8	14.70	2.12E+01	5.73E+02	2.12E+01
833.9	14.70	2.12E+01	5.73E+02	2.12E+01
834.0	14.70	2.12E+01	5.73E+02	2.12E+01
834.1	14.70	2.12E+01	5.73E+02	2.12E+01
834.2	14.70	2.12E+01	5.73E+02	2.12E+01
834.3	14.70	2.12E+01	5.73E+02	2.12E+01
834.4	14.70	2.12E+01	5.74E+02	2.12E+01
834.5	14.70	2.12E+01	5.74E+02	2.12E+01
834.6	14.70	2.12E+01	5.74E+02	2.12E+01
834.7	14.70	2.12E+01	5.74E+02	2.12E+01
834.8	14.70	2.12E+01	5.74E+02	2.12E+01
834.9	14.70	2.12E+01	5.74E+02	2.12E+01
835.0	14.70	2.12E+01	5.74E+02	2.12E+01
835.1	14.70	2.12E+01	5.74E+02	2.12E+01
835.2	14.70	2.12E+01	5.74E+02	2.12E+01
835.3	14.70	2.13E+01	5.74E+02	2.13E+01
835.4	14.70	2.13E+01	5.74E+02	2.13E+01
835.5	14.70	2.13E+01	5.75E+02	2.13E+01
835.6	14.70	2.13E+01	5.75E+02	2.13E+01
835.7	14.70	2.13E+01	5.75E+02	2.13E+01
835.8	14.70	2.13E+01	5.75E+02	2.13E+01
835.9	14.70	2.13E+01	5.75E+02	2.13E+01
836.0	14.70	2.13E+01	5.75E+02	2.13E+01
836.1	14.70	2.13E+01	5.75E+02	2.13E+01
836.2	14.70	2.13E+01	5.75E+02	2.13E+01
836.3	14.70	2.13E+01	5.75E+02	2.13E+01
836.4	14.70	2.13E+01	5.75E+02	2.13E+01
836.5	14.70	2.13E+01	5.76E+02	2.13E+01
836.6	14.70	2.13E+01	5.76E+02	2.13E+01
836.7	14.70	2.13E+01	5.76E+02	2.13E+01
836.8	14.70	2.13E+01	5.76E+02	2.13E+01
836.9	14.70	2.13E+01	5.76E+02	2.13E+01
837.0	14.70	2.13E+01	5.76E+02	2.13E+01
837.1	14.70	2.13E+01	5.76E+02	2.13E+01
837.2	14.70	2.13E+01	5.76E+02	2.13E+01
837.3	14.70	2.13E+01	5.76E+02	2.13E+01
837.4	14.70	2.13E+01	5.76E+02	2.13E+01
837.5	14.70	2.13E+01	5.76E+02	2.13E+01
837.6	14.70	2.13E+01	5.77E+02	2.13E+01
837.7	14.70	2.13E+01	5.77E+02	2.13E+01
837.8	14.70	2.13E+01	5.77E+02	2.13E+01
837.9	14.70	2.13E+01	5.77E+02	2.13E+01
838.0	14.70	2.13E+01	5.77E+02	2.13E+01
838.1	14.70	2.14E+01	5.77E+02	2.14E+01
838.2	14.70	2.14E+01	5.77E+02	2.14E+01
838.3	14.70	2.14E+01	5.77E+02	2.14E+01
838.4	14.70	2.14E+01	5.77E+02	2.14E+01
838.5	14.70	2.14E+01	5.77E+02	2.14E+01
838.6	14.70	2.14E+01	5.78E+02	2.14E+01
838.7	14.70	2.14E+01	5.78E+02	2.14E+01
838.8	14.70	2.14E+01	5.78E+02	2.14E+01
838.9	14.70	2.14E+01	5.78E+02	2.14E+01
839.0	14.70	2.14E+01	5.78E+02	2.14E+01
839.1	14.70	2.14E+01	5.78E+02	2.14E+01
839.2	14.70	2.14E+01	5.78E+02	2.14E+01
839.3	14.70	2.14E+01	5.78E+02	2.14E+01
839.4	14.70	2.14E+01	5.78E+02	2.14E+01
839.5	14.70	2.14E+01	5.78E+02	2.14E+01
839.6	14.70	2.14E+01	5.78E+02	2.14E+01
839.7	14.70	2.14E+01	5.79E+02	2.14E+01
